,acquisition_date,acquisitions
1247,1999-04-23,42
1248,1984-10-13,42
1249,2014-11-05,42
1250,1989-02-12,42
1251,1991-03-07,42
1252,1970-06-22,42
1253,1994-04-17,42
1254,1973-06-30,42
1255,2005-03-10,42
1256,2006-04-29,42
1257,2011-11-17,42
1258,2011-05-02,42
1259,2002-06-05,42
1260,1977-07-27,42
1261,1979-02-28,42
1262,2006-11-04,42
1263,2011-07-01,42
1264,2012-03-25,42
1265,2019-05-11,42
1266,1995-06-28,42
1267,1986-09-25,42
1268,1988-07-05,42
1269,1993-10-16,42
1270,2014-01-20,42
1271,1994-11-16,42
1272,1990-04-09,42
1273,1993-09-07,42
1274,1978-03-24,42
1275,2002-12-14,42
1276,1993-03-10,42
1277,2000-03-07,42
1278,1989-10-16,42
1279,2012-01-12,42
1280,1994-07-08,42
1281,1989-11-25,42
1282,2015-06-28,42
1283,1988-10-09,42
1284,2016-04-25,42
1285,1990-05-12,42
1286,1998-01-24,42
1287,1998-08-03,42
1288,1986-04-07,42
1289,2003-06-23,42
1290,1982-11-19,42
1291,2010-11-11,42
1292,1983-08-03,42
1293,2008-12-22,42
1294,1985-04-23,42
1295,1985-04-03,42
1296,2007-06-19,42
1297,1999-10-17,42
1298,1991-06-19,42
1299,1987-01-06,42
1300,2005-06-20,42
1301,1999-08-14,42
1302,1979-10-22,42
1303,1988-12-30,42
1304,1979-06-07,42
1305,1987-10-18,42
1306,2015-08-12,42
1307,2015-06-09,42
1308,2001-10-23,42
1309,1982-11-29,42
1310,2003-02-01,42
1311,1989-04-05,42
1312,2010-11-19,42
1313,1989-12-27,42
1314,1999-02-10,42
1315,2007-07-08,42
1316,2002-06-28,42
1317,2015-07-01,42
1318,2011-06-27,42
1319,2006-05-03,42
1320,1984-02-23,42
1321,1992-07-09,42
1322,2002-01-31,42
1323,1982-11-15,42
1324,2019-12-12,42
1325,1982-01-09,42
1326,1995-09-13,42
1327,2008-09-16,42
1328,1974-07-24,42
1329,2019-02-05,42
1330,1996-02-22,42
1331,1998-10-28,42
1332,2000-05-07,42
1333,1999-03-23,42
1334,2019-03-02,42
1335,2018-07-14,42
1336,1974-10-01,42
1337,1970-04-11,41
1338,2019-02-18,41
1339,2003-02-04,41
1340,1998-09-25,41
1341,2017-10-23,41
1342,1986-08-25,41
1343,1971-12-15,41
1344,2014-01-12,41
1345,2010-08-28,41
1346,2002-08-03,41
1347,2015-06-08,41
1348,1975-05-05,41
1349,2016-12-05,41
1350,1974-10-15,41
1351,1982-03-28,41
1352,2006-02-24,41
1353,1976-10-07,41
1354,2015-07-04,41
1355,1999-03-29,41
1356,1980-05-03,41
1357,1973-02-10,41
1358,1992-05-16,41
1359,1982-07-04,41
1360,2010-12-18,41
1361,1992-07-16,41
1362,2003-06-05,41
1363,1983-03-08,41
1364,1992-03-04,41
1365,1990-06-03,41
1366,2017-12-23,41
1367,1976-11-18,41
1368,1999-04-04,41
1369,2001-04-10,41
1370,1989-01-10,41
1371,1975-06-09,41
1372,1976-11-11,41
1373,1988-11-18,41
1374,2014-06-29,41
1375,1979-03-28,41
1376,2018-07-04,41
1377,1971-04-14,41
1378,2005-01-28,41
1379,1996-07-31,41
1380,2000-01-18,41
1381,2015-05-11,41
1382,2001-09-28,41
1383,1996-09-10,41
1384,2018-02-02,41
1385,1997-04-26,41
1386,2009-06-17,41
1387,2017-04-20,41
1388,2017-04-26,41
1389,2015-10-04,41
1390,1975-05-18,41
1391,2005-11-04,41
1392,1985-04-15,41
1393,2011-12-20,41
1394,2005-01-01,41
1395,1981-02-03,41
1396,1980-02-28,41
1397,2016-10-02,41
1398,2002-12-26,41
1399,2006-08-04,41
1400,1982-06-26,41
1401,1971-09-25,41
1402,1978-03-17,41
1403,1974-05-28,41
1404,1989-02-08,41
1405,1981-04-07,41
1406,1977-05-06,41
1407,2007-06-15,41
1408,1999-01-01,41
1409,1985-01-16,41
1410,1982-07-27,41
1411,1977-01-09,41
1412,1992-01-22,41
1413,2017-05-24,41
1414,2018-03-11,41
1415,1982-09-05,41
1416,2018-01-15,41
1417,1979-12-18,41
1418,2011-09-30,41
1419,2010-01-21,41
1420,1987-03-08,41
1421,2014-04-19,41
1422,2010-02-28,41
1423,2003-01-08,41
1424,2015-07-08,41
1425,1983-08-14,41
1426,1982-05-27,41
1427,1992-04-06,41
1428,1989-12-19,41
1429,1999-05-04,41
1430,1992-06-28,41
1431,2001-08-26,41
1432,2000-10-18,41
1433,2015-03-25,41
1434,2004-09-03,41
1435,1973-08-14,41
1436,1989-01-13,41
1437,2009-11-26,41
1438,2014-07-31,41
1439,2000-07-20,41
1440,1976-02-10,41
1441,1995-10-19,41
1442,2018-03-12,41
1443,1981-09-28,41
1444,2000-07-26,41
1445,1976-12-27,41
1446,2019-03-24,41
1447,2005-11-21,41
1448,1972-01-05,41
1449,2002-11-14,41
1450,1977-05-08,41
1451,1982-04-28,41
1452,2009-02-08,41
1453,1986-03-06,41
1454,1992-04-03,41
1455,2005-09-02,41
1456,1993-08-06,41
1457,1973-12-21,41
1458,1976-04-14,41
1459,2003-08-18,41
1460,2001-11-06,41
1461,2019-06-16,41
1462,1977-12-19,41
1463,1994-09-17,41
1464,1992-11-25,41
1465,1971-07-25,41
1466,2007-07-06,41
1467,2007-08-07,41
1468,1987-01-02,41
1469,2005-02-18,41
1470,1978-03-23,41
1471,1997-09-07,41
1472,2005-01-07,41
1473,2014-04-06,41
1474,2009-03-04,41
1475,1998-03-18,41
1476,1980-12-17,41
1477,1981-04-27,41
1478,1981-10-10,41
1479,1971-02-04,41
1480,1978-01-19,41
1481,1983-10-16,41
1482,1985-10-09,41
1483,2011-09-17,41
1484,1995-06-29,41
1485,2012-02-21,41
1486,1997-03-06,41
1487,1991-12-08,41
1488,1975-11-01,41
1489,1983-09-17,41
1490,2001-06-11,41
1491,1978-08-02,41
1492,1998-08-15,41
1493,1983-02-04,41
1494,2004-01-21,41
1495,1995-07-30,41
1496,2010-04-06,41
1497,1990-01-02,41
1498,2004-04-09,41
1499,2001-04-18,41
1500,1986-01-09,41
1501,1980-05-13,41
1502,1983-07-19,41
1503,1991-11-04,41
1504,1971-01-27,41
1505,1978-01-08,41
1506,1981-09-15,41
1507,2000-04-03,41
1508,2005-11-12,41
1509,1980-12-12,41
1510,1978-06-19,41
1511,2001-03-10,41
1512,2010-02-27,41
1513,1981-03-11,41
1514,1979-08-08,41
1515,1972-07-15,41
1516,1972-06-01,41
1517,1984-03-06,41
1518,2000-12-30,41
1519,1991-07-01,41
1520,1998-04-04,41
1521,1976-04-08,41
1522,2013-07-11,41
1523,1999-11-22,41
1524,1998-02-03,41
1525,2017-12-15,41
1526,2007-10-18,41
1527,2019-05-13,41
1528,1980-09-10,41
1529,1992-06-13,41
1530,2010-05-28,41
1531,1988-06-20,41
1532,1983-08-04,41
1533,1978-09-10,41
1534,1977-02-08,41
1535,1992-04-21,41
1536,2015-08-14,41
1537,1977-05-27,41
1538,1979-12-22,41
1539,1989-10-11,41
1540,2018-05-27,41
1541,1987-06-20,41
1542,2004-10-30,41
1543,2019-10-23,41
1544,1984-01-10,41
1545,2017-04-10,41
1546,2001-01-30,41
1547,1993-02-13,41
1548,2016-11-23,41
1549,2017-11-13,41
1550,1994-06-28,41
1551,1977-12-31,41
1552,1971-12-31,41
1553,1970-04-12,41
1554,1987-02-23,41
1555,2015-11-12,41
1556,2000-06-09,41
1557,2014-11-28,41
1558,1998-05-22,41
1559,1996-08-28,41
1560,1978-01-24,41
1561,1975-08-21,41
1562,1997-04-11,41
1563,1970-10-30,41
1564,1998-02-15,41
1565,2003-11-27,41
1566,2002-03-15,41
1567,2001-03-25,41
1568,2005-06-12,41
1569,1976-09-15,41
1570,1977-04-24,41
1571,1989-11-01,41
1572,2002-07-14,41
1573,1997-09-30,41
1574,1977-06-05,41
1575,1992-04-22,41
1576,1975-04-12,41
1577,1983-12-06,41
1578,1989-02-22,41
1579,2002-12-08,41
1580,2014-02-08,41
1581,1998-09-02,41
1582,1975-07-31,41
1583,1976-03-13,41
1584,2009-06-10,41
1585,2015-05-09,41
1586,1996-05-04,41
1587,1975-10-14,41
1588,1987-08-19,41
1589,2005-03-09,41
1590,1987-06-11,41
1591,1971-01-18,41
1592,2004-03-24,41
1593,2011-02-04,41
1594,1970-05-25,41
1595,1994-12-16,41
1596,1984-04-22,41
1597,1970-12-28,41
1598,2006-01-14,41
1599,1971-09-06,41
1600,1984-04-24,41
1601,2008-10-16,41
1602,1975-09-24,41
1603,1970-02-09,41
1604,1986-11-18,41
1605,1974-10-06,41
1606,2008-11-15,41
1607,1993-09-19,41
1608,1981-07-30,41
1609,2016-03-14,41
1610,1998-03-12,41
1611,2006-02-20,41
1612,2008-07-17,41
1613,1983-10-22,41
1614,1988-03-21,41
1615,1988-09-03,41
1616,1993-12-23,41
1617,1998-01-26,41
1618,1980-07-07,41
1619,2001-08-03,41
1620,1988-08-09,41
1621,2008-07-10,41
1622,1980-11-15,41
1623,1973-11-16,41
1624,1975-07-30,41
1625,1990-10-25,41
1626,1980-11-01,41
1627,1970-07-14,41
1628,2017-11-22,41
1629,1977-09-14,41
1630,1997-10-08,41
1631,2008-12-29,41
1632,1974-09-20,41
1633,2009-11-17,41
1634,1999-09-18,41
1635,1998-07-02,41
1636,1977-12-15,41
1637,2003-02-12,41
1638,2012-12-24,41
1639,2019-01-22,41
1640,1984-12-13,41
1641,1976-10-12,41
1642,2002-04-23,41
1643,2009-08-18,41
1644,2005-08-29,41
1645,2015-04-22,41
1646,2014-08-02,41
1647,1983-06-05,41
1648,1972-10-20,41
1649,1981-08-01,41
1650,2005-09-28,41
1651,2017-06-01,41
1652,2004-09-01,41
1653,2017-04-15,41
1654,1994-05-15,41
1655,1980-04-07,41
1656,2002-02-26,41
1657,1995-11-08,41
1658,2002-12-18,41
1659,2000-08-14,41
1660,1986-10-20,41
1661,2000-05-24,41
1662,1980-12-22,41
1663,1970-07-29,41
1664,2014-06-14,41
1665,2001-03-08,41
1666,2001-11-11,41
1667,2007-04-24,41
1668,1987-08-27,41
1669,2004-04-20,41
1670,1997-06-13,41
1671,1995-08-22,41
1672,1982-01-10,41
1673,1985-02-18,41
1674,1979-05-30,41
1675,2008-02-07,41
1676,1981-11-05,41
1677,2011-11-29,41
1678,1979-05-18,41
1679,1990-04-14,41
1680,1974-04-14,41
1681,2000-02-26,41
1682,1998-01-03,41
1683,2006-05-29,41
1684,1991-09-21,41
1685,2002-09-13,41
1686,1972-06-13,41
1687,2001-07-10,41
1688,1991-02-28,41
1689,1989-08-09,41
1690,1994-05-28,41
1691,2013-10-25,41
1692,1991-05-24,41
1693,1981-02-23,41
1694,1981-07-17,41
1695,2010-11-16,41
1696,1982-04-02,41
1697,1981-08-29,41
1698,1973-03-23,41
1699,1976-10-26,41
1700,1983-08-12,41
1701,1972-04-23,41
1702,2020-01-09,41
1703,1996-05-24,41
1704,1999-05-01,41
1705,1979-08-23,41
1706,1982-04-17,41
1707,2005-03-27,41
1708,1992-11-19,41
1709,2020-05-18,41
1710,1989-05-09,41
1711,2005-02-25,41
1712,2008-05-28,41
1713,1997-06-03,41
1714,2002-03-30,41
1715,1970-11-14,41
1716,2017-08-18,41
1717,1972-12-03,41
1718,1986-11-21,41
1719,1987-03-28,41
1720,1990-03-28,41
1721,1970-03-23,41
1722,2006-07-19,41
1723,1996-05-26,41
1724,1990-09-07,41
1725,2011-09-23,41
1726,2001-10-07,41
1727,2007-01-20,41
1728,1998-09-08,41
1729,1998-11-22,41
1730,1984-10-29,41
1731,2012-08-14,41
1732,1992-10-05,41
1733,2001-03-13,41
1734,2012-05-08,41
1735,1999-06-17,41
1736,1988-04-17,41
1737,1970-02-18,41
1738,2000-03-17,41
1739,1992-05-05,41
1740,2007-04-13,41
1741,1971-04-18,41
1742,1972-10-31,41
1743,1982-01-25,41
1744,1983-04-20,41
1745,1977-07-28,40
1746,1986-07-29,40
1747,1996-11-23,40
1748,1979-08-24,40
1749,2010-02-16,40
1750,1987-04-30,40
1751,1998-01-21,40
1752,2006-04-15,40
1753,1974-08-19,40
1754,2017-11-06,40
1755,2015-06-01,40
1756,1995-03-25,40
1757,1988-06-08,40
1758,2014-03-12,40
1759,1987-03-14,40
1760,1978-08-12,40
1761,2014-02-01,40
1762,1976-09-22,40
1763,1997-08-06,40
1764,2016-09-15,40
1765,1981-11-19,40
1766,1976-08-19,40
1767,2016-11-08,40
1768,1994-08-02,40
1769,1977-08-31,40
1770,1975-02-09,40
1771,1979-07-20,40
1772,2006-04-23,40
1773,2019-12-23,40
1774,2001-10-22,40
1775,1988-04-03,40
1776,2010-10-18,40
1777,1989-09-23,40
1778,1997-12-09,40
1779,2003-07-11,40
1780,2015-06-27,40
1781,1993-01-27,40
1782,2016-04-24,40
1783,1991-11-01,40
1784,1988-04-04,40
1785,2004-02-25,40
1786,1993-06-20,40
1787,2005-07-12,40
1788,2003-03-30,40
1789,1981-08-22,40
1790,1973-05-17,40
1791,2003-04-27,40
1792,1970-05-17,40
1793,1984-06-24,40
1794,2009-04-20,40
1795,2013-07-04,40
1796,1995-10-15,40
1797,2018-09-13,40
1798,2014-09-11,40
1799,1977-12-27,40
1800,1987-07-24,40
1801,1988-04-05,40
1802,1988-03-26,40
1803,2002-01-27,40
1804,1971-10-09,40
1805,1985-09-26,40
1806,2012-12-14,40
1807,1983-01-06,40
1808,1978-01-20,40
1809,1986-05-06,40
1810,2004-05-17,40
1811,2001-09-04,40
1812,2002-09-17,40
1813,2004-09-09,40
1814,1977-09-05,40
1815,1995-12-13,40
1816,1994-02-05,40
1817,1981-09-11,40
1818,2005-02-22,40
1819,2017-10-29,40
1820,1994-01-29,40
1821,1970-05-05,40
1822,2011-11-22,40
1823,1982-04-24,40
1824,1994-09-15,40
1825,1985-03-14,40
1826,2005-07-09,40
1827,1984-08-21,40
1828,2010-02-21,40
1829,1994-03-04,40
1830,1987-01-22,40
1831,2012-07-05,40
1832,2012-11-03,40
1833,1989-10-05,40
1834,2012-11-21,40
1835,1998-05-12,40
1836,1976-09-20,40
1837,2012-07-25,40
1838,1994-08-06,40
1839,1979-08-21,40
1840,1977-10-20,40
1841,2006-05-08,40
1842,2014-09-15,40
1843,2011-02-02,40
1844,2000-05-06,40
1845,1973-12-15,40
1846,2002-07-22,40
1847,1999-02-04,40
1848,1987-12-18,40
1849,2016-08-18,40
1850,2003-06-24,40
1851,1998-01-15,40
1852,2012-06-09,40
1853,2008-05-12,40
1854,1989-07-09,40
1855,2011-11-23,40
1856,1993-04-24,40
1857,2002-03-17,40
1858,1986-11-29,40
1859,2019-09-19,40
1860,2000-10-11,40
1861,1972-12-20,40
1862,1974-12-03,40
1863,2002-09-29,40
1864,2003-07-14,40
1865,2011-12-18,40
1866,1971-11-12,40
1867,1971-11-05,40
1868,1977-06-26,40
1869,1993-07-04,40
1870,1993-11-26,40
1871,2007-04-12,40
1872,1990-09-15,40
1873,1979-11-05,40
1874,1988-02-02,40
1875,1999-09-17,40
1876,2001-05-19,40
1877,1990-05-31,40
1878,1991-10-09,40
1879,1986-07-08,40
1880,1987-01-20,40
1881,2020-04-14,40
1882,1977-10-28,40
1883,1981-01-28,40
1884,1971-07-26,40
1885,2004-08-09,40
1886,2010-08-11,40
1887,2007-09-13,40
1888,1970-03-26,40
1889,1974-09-04,40
1890,2019-10-30,40
1891,1980-07-19,40
1892,1974-02-11,40
1893,1988-05-09,40
1894,2000-08-28,40
1895,1978-02-01,40
1896,2004-11-08,40
1897,1997-10-12,40
1898,1980-01-05,40
1899,1974-06-30,40
1900,2000-12-06,40
1901,1973-08-15,40
1902,2004-05-10,40
1903,2020-06-30,40
1904,2008-08-28,40
1905,2011-08-18,40
1906,2000-09-03,40
1907,1988-04-23,40
1908,1994-06-02,40
1909,2010-06-27,40
1910,2013-07-08,40
1911,1972-03-03,40
1912,1998-07-09,40
1913,1978-06-01,40
1914,1996-08-15,40
1915,1984-02-10,40
1916,2019-07-02,40
1917,2004-03-05,40
1918,2008-01-12,40
1919,1998-03-22,40
1920,1972-05-15,40
1921,1998-04-13,40
1922,1988-12-18,40
1923,1995-03-13,40
1924,2008-12-10,40
1925,1976-11-06,40
1926,2011-01-01,40
1927,2003-12-17,40
1928,2016-11-25,40
1929,1995-06-13,40
1930,1985-12-01,40
1931,1971-03-18,40
1932,2019-07-17,40
1933,2013-03-02,40
1934,1980-02-06,40
1935,1993-07-08,40
1936,1981-05-23,40
1937,2016-06-15,40
1938,1984-08-19,40
1939,1994-07-24,40
1940,2012-07-24,40
1941,1977-12-26,40
1942,2004-03-09,40
1943,1973-10-30,40
1944,2009-05-22,40
1945,1982-05-26,40
1946,2003-10-15,40
1947,1971-06-28,40
1948,2017-03-05,40
1949,1985-08-09,40
1950,1995-10-24,40
1951,2013-08-19,40
1952,1979-04-01,40
1953,1996-02-05,40
1954,1999-09-14,40
1955,1988-12-06,40
1956,2005-08-04,40
1957,1973-08-16,40
1958,1997-08-14,40
1959,1986-02-13,40
1960,2017-10-09,40
1961,1998-02-14,40
1962,1983-01-27,40
1963,1995-04-01,40
1964,2004-01-27,40
1965,1975-08-28,40
1966,1988-12-11,40
1967,1997-01-28,40
1968,1990-08-04,40
1969,1975-09-06,40
1970,2009-10-21,40
1971,1977-04-22,40
1972,1970-05-20,40
1973,2006-08-11,40
1974,1977-07-23,40
1975,2009-02-24,40
1976,2019-07-23,40
1977,1970-10-31,40
1978,1972-02-14,40
1979,2011-06-19,40
1980,2001-08-21,40
1981,2016-04-18,40
1982,2013-08-28,40
1983,2005-10-05,40
1984,1986-05-01,40
1985,2000-08-26,40
1986,2011-06-09,40
1987,2014-09-28,40
1988,2016-05-24,40
1989,1982-03-01,40
1990,1985-06-12,40
1991,2009-07-23,40
1992,2007-06-25,40
1993,1996-06-11,40
1994,1994-10-12,40
1995,2015-09-29,40
1996,1999-04-29,40
1997,2014-01-04,40
1998,2002-03-11,40
1999,1970-05-19,40
2000,2009-05-18,40
2001,2015-04-12,40
2002,1999-06-13,40
2003,1999-05-13,40
2004,1995-04-14,40
2005,1985-10-13,40
2006,2008-08-14,40
2007,1996-03-05,40
2008,2006-01-01,40
2009,1994-08-18,40
2010,1983-04-26,40
2011,1975-03-11,40
2012,1998-06-24,40
2013,1984-06-06,40
2014,1994-10-31,40
2015,1988-04-21,40
2016,2005-11-10,40
2017,1973-02-18,40
2018,2019-08-08,40
2019,1970-03-31,40
2020,1983-10-17,40
2021,2013-12-19,40
2022,2007-06-28,40
2023,1970-01-17,40
2024,2013-05-17,40
2025,1983-08-11,40
2026,2017-11-10,40
2027,1980-02-22,40
2028,1971-01-08,40
2029,1981-11-24,40
2030,1975-01-15,40
2031,1981-11-12,40
2032,2003-08-16,40
2033,2018-05-06,40
2034,1990-01-29,40
2035,2017-10-03,40
2036,1988-06-03,40
2037,1984-08-27,40
2038,1996-11-01,40
2039,1991-10-27,40
2040,1979-03-26,40
2041,1985-10-02,40
2042,1993-07-03,40
2043,1975-08-18,40
2044,2013-10-14,40
2045,1987-05-02,40
2046,1997-11-08,40
2047,1988-09-08,40
2048,2002-06-25,40
2049,1982-11-26,40
2050,1987-11-18,40
2051,1993-09-08,40
2052,2013-02-04,40
2053,1971-10-08,40
2054,1981-02-01,40
2055,2005-07-21,40
2056,2008-03-27,40
2057,2007-05-23,40
2058,2019-04-10,40
2059,1983-03-10,40
2060,1999-04-16,40
2061,1980-02-09,40
2062,2000-10-28,40
2063,1999-06-04,40
2064,1979-07-10,40
2065,2007-11-12,40
2066,1983-04-08,40
2067,2006-11-28,40
2068,1972-12-09,40
2069,1972-10-29,40
2070,2011-02-11,40
2071,1978-01-02,40
2072,1971-01-29,40
2073,1990-04-29,40
2074,2002-12-27,40
2075,1980-01-31,40
2076,1970-10-25,40
2077,1972-11-11,40
2078,2013-03-19,40
2079,1985-06-06,40
2080,2014-11-12,40
2081,1992-06-12,40
2082,1977-12-03,40
2083,1998-09-15,40
2084,1983-01-29,40
2085,1999-11-23,40
2086,1979-02-27,40
2087,1983-12-09,40
2088,2019-12-15,40
2089,2005-06-28,40
2090,1987-02-07,40
2091,1996-07-09,40
2092,2013-01-11,40
2093,1976-12-02,40
2094,1989-10-01,40
2095,1990-09-05,40
2096,1993-12-17,40
2097,1985-10-27,40
2098,1979-11-27,40
2099,1997-01-22,40
2100,1976-07-04,40
2101,1983-08-09,40
2102,1988-10-30,40
2103,2002-10-19,40
2104,1993-06-06,40
2105,1992-06-21,40
2106,1978-04-10,40
2107,2013-08-16,40
2108,2019-07-06,40
2109,1975-11-27,40
2110,1997-05-31,40
2111,1985-11-08,40
2112,2017-04-08,40
2113,1993-12-01,40
2114,2003-10-30,40
2115,1979-03-14,40
2116,2013-06-08,40
2117,1996-01-04,40
2118,2006-05-21,40
2119,2007-10-06,40
2120,1977-09-01,40
2121,1976-07-02,40
2122,1981-06-08,40
2123,1971-12-18,40
2124,1981-11-30,40
2125,2001-05-07,40
2126,2015-01-31,40
2127,2011-07-25,40
2128,1996-05-29,40
2129,1982-07-28,40
2130,1996-10-17,40
2131,1983-06-13,40
2132,1999-12-07,40
2133,1971-04-07,40
2134,1999-03-05,40
2135,1992-08-13,40
2136,1985-01-04,40
2137,1984-11-14,40
2138,1992-12-31,40
2139,1984-11-04,40
2140,1990-10-15,40
2141,2016-01-30,40
2142,2001-06-24,40
2143,1990-11-26,40
2144,2013-10-26,40
2145,2005-05-31,40
2146,1983-06-22,40
2147,2010-10-12,40
2148,1974-08-25,40
2149,1981-11-01,40
2150,2005-05-24,40
2151,1976-09-09,40
2152,2019-07-31,40
2153,1995-03-12,40
2154,2000-05-01,40
2155,1980-07-13,40
2156,2019-04-26,40
2157,1971-05-15,40
2158,1980-03-22,40
2159,2008-11-16,40
2160,2010-05-16,40
2161,2003-06-22,40
2162,1983-09-28,40
2163,2012-10-04,40
2164,1972-09-20,40
2165,1977-02-01,40
2166,2008-06-20,40
2167,1999-06-25,40
2168,1992-03-27,40
2169,1984-09-08,40
2170,2008-12-24,40
2171,1977-09-20,40
2172,1988-06-15,40
2173,1978-08-15,40
2174,1993-09-09,40
2175,1977-12-08,40
2176,1972-05-14,40
2177,1974-07-02,40
2178,1980-03-17,40
2179,1977-01-23,40
2180,1987-06-09,40
2181,2006-06-02,40
2182,1973-04-15,40
2183,2010-07-20,40
2184,2017-08-06,40
2185,1992-01-23,40
2186,2004-01-20,40
2187,1983-09-13,40
2188,2000-03-12,40
2189,1985-01-27,40
2190,2008-09-11,40
2191,2018-07-17,40
2192,2012-06-22,40
2193,1983-08-06,40
2194,1976-12-17,40
2195,2006-02-09,40
2196,2018-05-22,40
2197,2007-06-07,40
2198,1987-02-28,40
2199,1999-10-08,40
2200,2008-09-03,40
2201,2017-09-29,40
2202,2016-12-01,40
2203,2004-05-08,40
2204,1988-11-05,40
2205,1975-08-03,40
2206,1993-12-22,40
2207,1985-09-24,40
2208,2018-09-29,40
2209,1985-12-10,40
2210,1994-08-21,40
2211,1987-09-17,40
2212,1978-08-09,40
2213,1989-05-06,40
2214,1997-11-23,40
2215,1974-07-30,40
2216,2015-08-02,40
2217,2018-04-22,40
2218,2017-01-06,40
2219,2019-07-25,40
2220,1994-01-02,40
2221,1972-03-05,40
2222,2005-09-15,40
2223,1971-11-27,40
2224,1977-03-18,40
2225,1976-01-04,40
2226,2007-03-02,40
2227,1986-09-17,40
2228,2008-04-05,40
2229,1998-11-06,40
2230,2004-04-18,40
2231,2003-07-15,40
2232,1981-09-18,40
2233,2007-10-20,40
2234,1992-11-16,40
2235,2019-11-24,40
2236,2013-08-14,40
2237,2009-06-06,40
2238,1989-05-08,40
2239,2018-04-15,40
2240,2015-03-29,40
2241,2001-08-01,40
2242,2018-12-29,40
2243,1981-03-18,40
2244,1999-02-08,40
2245,1984-01-19,40
2246,2014-10-08,40
2247,2005-09-06,40
2248,2012-04-25,40
2249,2016-03-05,40
2250,1993-08-10,40
2251,1991-06-24,40
2252,2013-08-23,40
2253,2005-07-23,40
2254,2013-11-18,40
2255,1989-05-04,40
2256,2004-03-13,40
2257,1980-03-11,40
2258,1987-11-22,40
2259,1971-12-09,40
2260,1987-04-29,40
2261,2016-07-05,40
2262,1971-06-30,40
2263,1984-04-28,40
2264,1974-12-31,40
2265,1998-07-12,40
2266,2015-07-17,40
2267,2019-09-17,40
2268,1980-09-02,40
2269,1994-07-23,40
2270,2015-01-06,40
2271,2019-11-28,40
2272,1985-12-04,40
2273,1980-10-10,40
2274,1980-01-28,40
2275,2009-04-02,40
2276,1996-01-09,40
2277,2018-02-18,40
2278,2013-01-07,40
2279,2009-02-23,40
2280,2002-09-15,40
2281,1998-07-03,40
2282,2007-01-25,40
2283,1972-04-09,40
2284,2016-04-11,40
2285,1972-08-18,40
2286,1983-11-24,40
2287,1975-07-14,40
2288,1993-02-23,40
2289,2011-12-27,40
2290,1976-12-08,40
2291,2017-03-21,40
2292,1991-08-27,40
2293,1991-02-04,40
2294,1970-03-24,40
2295,1982-10-27,40
2296,1993-08-25,40
2297,2002-12-16,40
2298,1984-05-15,40
2299,2008-01-09,40
2300,2019-03-01,40
2301,1990-12-27,40
2302,2014-08-18,40
2303,1999-07-15,40
2304,1973-05-18,40
2305,1992-02-06,40
2306,1989-07-31,40
2307,1997-01-06,39
2308,1994-02-19,39
2309,1996-11-09,39
2310,1978-08-27,39
2311,1979-04-17,39
2312,1989-04-11,39
2313,1982-05-23,39
2314,2018-11-19,39
2315,2011-12-22,39
2316,2014-04-22,39
2317,1972-12-12,39
2318,1990-07-21,39
2319,1981-12-13,39
2320,1978-10-09,39
2321,1994-08-15,39
2322,2007-09-23,39
2323,2004-07-15,39
2324,2001-04-20,39
2325,1989-07-14,39
2326,2005-02-09,39
2327,1990-09-21,39
2328,2016-04-22,39
2329,2003-12-15,39
2330,2000-09-09,39
2331,1971-05-12,39
2332,1978-06-04,39
2333,1976-01-23,39
2334,1993-05-07,39
2335,2011-01-08,39
2336,2007-07-11,39
2337,2000-05-20,39
2338,2016-10-24,39
2339,1986-12-03,39
2340,2008-10-10,39
2341,2001-01-21,39
2342,2005-01-29,39
2343,1978-06-03,39
2344,1985-09-07,39
2345,1971-01-16,39
2346,2011-02-25,39
2347,1977-06-17,39
2348,2004-10-28,39
2349,2018-09-23,39
2350,2014-05-26,39
2351,2001-10-30,39
2352,1970-04-26,39
2353,1973-03-27,39
2354,1976-08-29,39
2355,1988-05-04,39
2356,1981-07-08,39
2357,2003-12-25,39
2358,2019-11-08,39
2359,1988-12-19,39
2360,2000-08-16,39
2361,1972-04-15,39
2362,2000-10-25,39
2363,1986-01-29,39
2364,1978-07-10,39
2365,2003-03-23,39
2366,2005-02-05,39
2367,1997-01-26,39
2368,1983-06-21,39
2369,2014-06-06,39
2370,1989-06-04,39
2371,1992-12-22,39
2372,1983-12-08,39
2373,1986-05-21,39
2374,2014-02-25,39
2375,1983-10-24,39
2376,2006-09-17,39
2377,2018-01-21,39
2378,1987-07-08,39
2379,1998-09-20,39
2380,1992-01-14,39
2381,1975-10-27,39
2382,2008-09-08,39
2383,1981-10-23,39
2384,2001-12-15,39
2385,1987-04-02,39
2386,1975-08-12,39
2387,1993-01-30,39
2388,1976-08-21,39
2389,2010-07-16,39
2390,1989-10-15,39
2391,2005-11-26,39
2392,2002-01-10,39
2393,1990-06-11,39
2394,1992-02-25,39
2395,2013-01-05,39
2396,1995-05-12,39
2397,1982-09-21,39
2398,1980-02-10,39
2399,2004-12-25,39
2400,1986-10-17,39
2401,2002-11-24,39
2402,1980-11-18,39
2403,2008-04-28,39
2404,1999-03-19,39
2405,1999-04-27,39
2406,1989-08-28,39
2407,1994-06-30,39
2408,1981-08-27,39
2409,1974-02-01,39
2410,1992-07-11,39
2411,2005-09-30,39
